word,n,noun,propn,adj,verb,adv,other,dominant,noun_share,n_low,noun_low,propn_low
orioles,11,1,10,0,0,0,0,PROPN,0.091,0,0,0
orion,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
orissa,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
orkney,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
orla,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
orlando,12,0,12,0,0,0,0,PROPN,0.000,0,0,0
orleans,73,0,73,0,0,0,0,PROPN,0.000,0,0,0
orlewicz,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
orlick,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
orly,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
orme,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ormoc,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ormsby,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ormstedt,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ornament,11,10,1,0,0,0,0,NOUN,0.909,9,9,0
ornamental,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
ornamentals,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ornamentation,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ornamented,5,0,0,1,4,0,0,VERB,0.000,5,0,0
ornaments,8,8,0,0,0,0,0,NOUN,1.000,8,8,0
ornare,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
ornate,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
ornately,1,0,0,0,0,1,0,ADV,0.000,1,0,0
ornery,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
orney,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
ornithology,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ornraier,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
orphan,3,1,0,2,0,0,0,ADJ,0.333,3,1,0
orphanage,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
orphanages,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
orphaned,5,0,1,0,4,0,0,VERB,0.000,4,0,0
orphans,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
orpheum,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
orpheus,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
orphic,1,0,0,1,0,0,0,ADJ,0.000,0,0,0
orr,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
orrick,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
orrin,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
orso,1,0,0,0,0,0,1,OTHER,0.000,0,0,0
orson,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
orta,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
ortega,12,0,12,0,0,0,0,PROPN,0.000,0,0,0
orthicon,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
orthodontic,9,0,0,9,0,0,0,ADJ,0.000,8,0,0
orthodontics,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
orthodontist,10,10,0,0,0,0,0,NOUN,1.000,10,10,0
orthodontists,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
orthodox,30,0,7,23,0,0,0,ADJ,0.000,15,0,0
orthodoxy,3,3,0,0,0,0,0,NOUN,1.000,0,0,0
orthogonal,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
orthographic,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
orthographies,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
orthography,7,7,0,0,0,0,0,NOUN,1.000,7,7,0
orthopedic,3,0,0,3,0,0,0,ADJ,0.000,1,0,0
orthophosphate,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
orthophosphates,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
orthorhombic,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
ortiz,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
ortizz,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
orton,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
orvil,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
orville,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
orvis,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
orwell,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
orwellian,2,0,0,2,0,0,0,ADJ,0.000,0,0,0
ory,8,0,8,0,0,0,0,PROPN,0.000,0,0,0
oryana,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
orzae,1,0,1,0,0,0,0,PROPN,0.000,1,0,1
os,9,3,6,0,0,0,0,PROPN,0.333,2,2,0
osage,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
osaka,9,0,9,0,0,0,0,PROPN,0.000,0,0,0
osama,19,0,19,0,0,0,0,PROPN,0.000,0,0,0
osbert,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
osborn,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
osborne,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
oscar,13,0,13,0,0,0,0,PROPN,0.000,0,0,0
oscars,2,1,1,0,0,0,0,NOUN,0.500,1,1,0
osce,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
oscillating,1,0,0,0,1,0,0,VERB,0.000,1,0,0
oscillation,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
oscillator,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
osha,11,0,11,0,0,0,0,PROPN,0.000,0,0,0
oshkosh,7,0,7,0,0,0,0,PROPN,0.000,0,0,0
osi,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
osipenko,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
osis,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
oskar,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
osler,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
oslo,7,0,7,0,0,0,0,PROPN,0.000,0,0,0
osman,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
osmium,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
osmotic,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
oso,7,0,7,0,0,0,0,PROPN,0.000,0,0,0
osprings,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
osram,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
osric,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ossendrecht,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
osseous,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
ossification,6,6,0,0,0,0,0,NOUN,1.000,6,6,0
ossify,1,0,0,0,1,0,0,VERB,0.000,1,0,0
ossoff,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ostensible,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
ostensibly,5,0,0,0,0,5,0,ADV,0.000,5,0,0
ostentation,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ostentatious,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
ostentatiously,1,0,0,0,0,1,0,ADV,0.000,1,0,0
osteoporosis,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
osteos,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ostinato,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
ostpolitik,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ostracism,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ostracized,1,0,0,0,1,0,0,VERB,0.000,1,0,0
ostrager,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ostrich,2,2,0,0,0,0,0,NOUN,1.000,1,1,0
ostriches,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ostrom,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
osu,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
oswald,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ot,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
otago,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
otay,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
otc,17,1,16,0,0,0,0,PROPN,0.059,0,0,0
otcpk,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
otero,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
othah,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
othello,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
other,3845,32,5,2103,0,3,1702,ADJ,0.008,3666,31,0
others,641,638,1,2,0,0,0,NOUN,0.995,596,594,0
otherwise,183,0,0,0,0,183,0,ADV,0.000,148,0,0
otherworldly,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
othing,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
othon,9,0,9,0,0,0,0,PROPN,0.000,0,0,0
otis,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
otoño,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ottauquechee,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ottawa,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
otter,5,5,0,0,0,0,0,NOUN,1.000,5,5,0
ottermole,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
otters,4,3,1,0,0,0,0,NOUN,0.750,2,2,0
ottley,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
otto,7,0,7,0,0,0,0,PROPN,0.000,0,0,0
ottoman,21,1,17,3,0,0,0,PROPN,0.048,1,1,0
ottomans,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
ou,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ouch,4,0,0,0,0,0,4,OTHER,0.000,4,0,0
ouchi,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
oud,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
ought,183,0,0,0,1,0,182,OTHER,0.000,181,0,0
oughta,2,0,0,0,0,0,2,OTHER,0.000,2,0,0
oui,2,0,0,0,0,0,2,OTHER,0.000,2,0,0
ouija,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
ouiji,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ould,2,0,0,1,0,0,1,ADJ,0.000,2,0,0
oulu,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
oum,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ounce,25,25,0,0,0,0,0,NOUN,1.000,25,25,0
ounces,22,21,1,0,0,0,0,NOUN,0.955,20,20,0
oup,2,1,0,0,0,0,1,NOUN,0.500,0,0,0
our,3452,0,2,0,0,0,3450,OTHER,0.000,3156,0,0
oural,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ouray,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ours,56,0,1,0,0,0,55,OTHER,0.000,53,0,0
ourself,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ourselves,100,0,0,0,0,0,100,OTHER,0.000,99,0,0
ouse,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
oust,12,0,0,0,12,0,0,VERB,0.000,12,0,0
ousted,4,0,0,0,4,0,0,VERB,0.000,4,0,0
ouster,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
ousting,2,1,0,0,1,0,0,NOUN,0.500,2,1,0
ousts,2,1,1,0,0,0,0,NOUN,0.500,1,1,0
out,4849,13,7,7,0,293,4529,OTHER,0.003,4776,12,2
outa,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
outage,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
outages,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
outback,6,2,2,1,0,1,0,NOUN,0.333,4,2,0
outbid,3,0,0,0,3,0,0,VERB,0.000,3,0,0
outboard,7,0,0,6,0,1,0,ADJ,0.000,6,0,0
outboards,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
outbreak,12,12,0,0,0,0,0,NOUN,1.000,12,12,0
outbreaks,7,7,0,0,0,0,0,NOUN,1.000,7,7,0
outburst,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
outbursts,6,6,0,0,0,0,0,NOUN,1.000,6,6,0
outcast,2,1,0,1,0,0,0,NOUN,0.500,2,1,0
outcasts,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
outclass,1,0,0,0,1,0,0,VERB,0.000,1,0,0
outclassed,1,0,0,0,1,0,0,VERB,0.000,1,0,0
outcome,51,51,0,0,0,0,0,NOUN,1.000,51,51,0
outcomes,21,20,1,0,0,0,0,NOUN,0.952,20,20,0
outcrop,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
outcrops,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
outcry,8,8,0,0,0,0,0,NOUN,1.000,8,8,0
outdated,12,0,0,9,3,0,0,ADJ,0.000,11,0,0
outdistanced,4,0,0,0,4,0,0,VERB,0.000,4,0,0
outdistancing,1,0,0,0,1,0,0,VERB,0.000,1,0,0
outdo,3,0,0,0,3,0,0,VERB,0.000,3,0,0
outdone,1,0,0,0,1,0,0,VERB,0.000,1,0,0
outdoor,45,0,4,41,0,0,0,ADJ,0.000,37,0,0
outdoors,20,2,2,0,0,16,0,ADV,0.100,18,2,0
outdoorsie,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
outdrew,1,0,0,0,1,0,0,VERB,0.000,1,0,0
outer,62,0,4,58,0,0,0,ADJ,0.000,54,0,0
outface,2,0,0,0,2,0,0,VERB,0.000,2,0,0
outfield,5,4,1,0,0,0,0,NOUN,0.800,4,4,0
outfielder,12,12,0,0,0,0,0,NOUN,1.000,10,10,0
outfielders,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
outfit,27,27,0,0,0,0,0,NOUN,1.000,27,27,0
outfits,5,5,0,0,0,0,0,NOUN,1.000,5,5,0
