word,scowl_size,scowl_pos,scowl_is_noun,scowl_noun_size,scowl_subtypes,scowl_dialects,scowl_variant_in,scowl_american_standard,scowl_senses,scowl_inflections,scowl_codes
copiously,35,av:1,False,,,,,True,,,
copiousness,60,n:1,True,60,,,,True,,,
coplanar,70,aj:1,False,,,,,True,,,
copolymer,70,n:1,True,70,,,,True,,copolymers,
copolymerise,70,v:1,False,,,B,,False,,"copolymerised, copolymerising, copolymerises",B
copolymerize,70,v:1,False,,,AZ,,True,,"copolymerized, copolymerizing, copolymerizes",A Z
copper,35,n:2;aj:1,True,35,,,,True,,"coppers, copper's",
copperas,70,n:2,True,70,,,,True,,copperases,
copperhead,35,n:1,True,35,,,,True,,"copperheads, copperhead's",
copperplate,60,n:1,True,60,,,,True,,,
coppersmith,70,n:1,True,70,,,,True,,"coppersmiths, coppersmith's",
coppery,50,aj:1,False,,,,,True,,,
coppice,70,n:1;v:1,True,70,,,,True,,"coppiced, coppicing, coppices | coppices, coppice's",
copra,50,n:1,True,50,,,,True,,,
coprocessor,70,n:1,True,70,,,,True,,coprocessors,
coprolalia,70,n:2,True,70,,,,True,,coprolalias,
coprolite,70,n:1,True,70,,,,True,,coprolites,
coprology,70,n:2,True,70,,,,True,,coprologies,
coprophagous,70,aj:1,False,,,,,True,,,
coprophilia,70,n:2,True,70,,,,True,,coprophilias,
coprophilous,70,aj:1,False,,,,,True,,,
copse,50,n:1,True,50,,,,True,,"copses, copse's",
copter,40,n:1,True,40,,,,True,,"copters, copter's",
copula,50,n:1,True,50,,,,True,,(copulas | ~: copulae),
copular,70,aj:1,False,,,,,True,,,
copulate,35,v:2,False,,,,,True,,"copulated, copulating, copulates",
copulation,35,n:2,True,35,,,,True,,copulations-,
copulative,60,n:1;aj:1,True,60,,,,True,,copulatives,
copulatively,70,av:1,False,,,,,True,,,
copulatory,70,aj:1,False,,,,,True,,,
copy,35,n:2;v:2,True,35,,,,True,,"copied, copying, copies | copies",
copybook,60,n:2,True,60,,,,True,,copybooks,
copyboy,70,n:1,True,70,,,,True,,copyboys,
copycat,50,v:2;n:1;a:1,True,50,,,,True,,"-, -, copycats | copycats, copycat's | copycatted, copycatting, -",
copydesk,70,n:1,True,70,,,,True,,copydesks,
copyedit,70,v:1,False,,,,,True,,"copyedited, copyediting, copyedits",
copyeditor,70,n:1,True,70,,,,True,,copyeditors,
copyhold,70,n:1,True,70,,,,True,,copyholds,
copyholder,70,n:1,True,70,,,,True,,copyholders,
copying,70,n:1,True,70,,,,True,,,
copyist,60,n:1,True,60,,,,True,,"copyists, copyist's",
copyread,70,v:1,False,,,,,True,,"copyread, copyreading, copyreads",
copyreader,70,n:1,True,70,,,,True,,"copyreaders, copyreader's",
copyright,35,n:2;v:2;aj:1,True,35,,,,True,,"copyrighted, copyrighting, copyrights | copyrights",
copyrighted,70,aj:1,False,,,,,True,,,
copywriter,50,n:1,True,50,,,,True,,"copywriters, copywriter's",
copywriting,70,n:1,True,70,,,,True,,copywritings,
coquelicot,70,n:1,True,70,,,,True,,,
coquet,70,v:1,False,,,,,True,,"-, -, coquets",
coquetry,60,n:2,True,60,,,,True,,coquetries,
coquette,50,v:2;n:1,True,50,,,,True,,"-, -, coquettes | coquetted, coquetting, - | coquettes, coquette's",
coquettish,50,aj:1,False,,,,,True,,,
coquettishly,60,av:1,False,,,,,True,,,
coquettishness,70,n:2,True,70,,,,True,,coquettishnesses,
coquille,70,n:1,True,70,,,,True,,coquilles,
coquina,70,n:1,True,70,,,,True,,coquinas,
coquito,70,n:1,True,70,,,,True,,coquitos,
cor,60,n:2,True,60,,,,True,,cors-,
coraciiform,70,aj:1,False,,,,,True,,,
coracle,60,n:1,True,60,,,,True,,coracles,
coracoid,70,n:1,True,70,,,,True,,coracoids,
coral,35,n:1;aj:1,True,35,,,,True,,"corals, coral's",
coralline,70,n:1,True,70,,,,True,,corallines,
corallite,70,n:1,True,70,,,,True,,corallites,
coralloid,70,aj:1,False,,,,,True,,,
coranto,70,n:1,True,70,,A,,True,,(corantoes | corantos),A
corban,70,n:1,True,70,,,,True,,corbans,
corbeil,70,n:1,True,70,,,,True,,corbeils,
corbel,60,n:1,True,60,,,,True,,corbels,
corbicula,70,n:1,True,70,,,,True,,(corbiculae | -: corbiculas!),
corbie,70,n:1,True,70,,,,True,,corbies,
cord,35,n:2;v:2,True,35,,,,True,,"-, cording, - | cord's | corded, -, cords | cords",
cordage,60,n:1,True,60,,,,True,,,
cordate,70,aj:1,False,,,,,True,,,
corded,60,aj:1,False,,,,,True,,,
corder,70,n:1,True,70,,,,True,,corders,
cordial,35,n:1;aj:1,True,35,,,,True,,cordials,
cordiality,40,n:1,True,40,,,,True,,,
cordially,35,av:1,False,,,,,True,,,
cordierite,70,n:2,True,70,,,,True,,cordierites,
cordiform,70,aj:1,False,,,,,True,,,
cordillera,60,n:1,True,60,,,,True,,cordilleras,
cordilleran,70,aj:1,False,,,,,True,,,
cordite,50,n:1,True,50,,,,True,,,
cordless,35,aj:1,False,,,,,True,,,
cordoba,70,n:1,True,70,,,,True,,cordobas,_~
cordon,35,n:1;v:1,True,35,,,,True,,"cordoned, cordoning, cordons | cordons, cordon's",
cordovan,60,n:1,True,60,,,,True,,,
corduroy,35,n:1;a:1,True,35,,,,True,,,
corduroys,50,n:1,True,50,,,,True,,,
cordwain,70,n:1,True,70,,,,True,,cordwains,
cordwainer,70,n:1,True,70,,,,True,,cordwainers,
cordwood,70,n:1,True,70,,,,True,,cordwoods,
core,35,n:3;v:2,True,35,,,,True,,"core's | cored, coring, cores | cores",
coreferential,70,aj:1,False,,,,,True,,,
corelation,70,n:1,True,70,,,,True,,,
coreligionist,60,n:2,True,60,,,,True,,coreligionist's | coreligionists,
coreopsis,70,n:2,True,70,,,,True,,coreopsises,
corer,60,n:1,True,60,,,,True,,corers,
corespondent,50,n:1,True,50,,,,True,,"corespondents, corespondent's",
corf,70,n:1,True,70,,,,True,,corves,
corgi,60,n:1,True,60,,,,True,,"corgis, corgi's",
coriaceous,70,aj:1,False,,,,,True,,,
coriander,50,n:1,True,50,,,,True,,,
corium,70,n:1,True,70,,,,True,,(coria | -: coriums),
cork,35,n:2;v:2;aj:1,True,35,,,,True,,"corked, corking, corks | corks",
corkage,60,n:2,True,60,,,,True,,corkages-,
corkboard,70,n:2,True,70,,,,True,,corkboards,
corked,70,aj:1,False,,,,,True,,,
corker,60,n:1,True,60,,,,True,,corkers,
corking,70,aj:1,False,,,,,True,,,
corklike,70,aj:1,False,,,,,True,,,
corkscrew,35,v:3;n:2;aj:1,True,35,,,,True,,"-, -, corkscrews | corkscrewed, corkscrewing, - | corkscrews, corkscrew's",
corkwood,70,n:1,True,70,,,,True,,corkwoods,
corky,70,aj:1,False,,,,,True,,,
corm,50,n:1,True,50,,,,True,,corms,
cormophyte,70,n:1,True,70,,,,True,,cormophytes,
cormorant,50,n:1,True,50,,,,True,,"cormorants, cormorant's",
corn,35,v:3;n:2,True,35,,,,True,,"-, -, corns | corned, corning, - | corns, corn's",
cornaceous,70,aj:1,False,,,,,True,,,
cornball,50,n:2;aj:1,True,50,,,,True,,cornballs,
cornbread,40,n:1,True,40,,,,True,,,
corncob,50,n:1,True,50,,,,True,,corncobs,
corncrake,60,n:1,True,60,,,,True,,corncrakes,
corncrib,70,n:1,True,70,,,,True,,corncribs,
cornea,35,n:1,True,35,,,,True,,"corneas, cornea's",
corneal,50,aj:1,False,,,,,True,,,
corned,70,aj:1,False,,,,,True,,,
cornel,70,n:1,True,70,,,,True,,cornels,
cornelian,70,n:1,True,70,,,,True,,cornelians,
cornemuse,70,n:1,True,70,,,,True,,cornemuses,
corneous,70,aj:1,False,,,,,True,,,
corner,35,n:2;v:2;a:1,True,35,,,,True,,"cornered, cornering, corners | corners",
cornerback,70,n:1,True,70,,,,True,,"cornerbacks, cornerback's",
cornered,70,aj:1,False,,,,,True,,,
cornerstone,40,n:1,True,40,,,,True,,cornerstones,
cornerwise,70,av:1,False,,,,,True,,,
cornet,35,n:1,True,35,,,,True,,cornets,
cornetcy,70,n:1,True,70,,,,True,,cornetcies,
cornetist,70,n:1,True,70,,,,True,,"cornetists, cornetist's",
cornett,70,n:1,True,70,,,,True,,cornetts,
cornetto,70,n:1,True,70,,,,True,,cornetti,
cornfield,60,n:1,True,60,,,,True,,cornfields,
cornflakes,35,n:1,True,35,,,,True,,,
cornflour,60,n:1,True,60,,,,True,,,
cornflower,50,n:1,True,50,,,,True,,cornflowers,
cornhusk,70,n:2,True,70,,,,True,,cornhusks,
cornhusking,70,n:1,True,70,,,,True,,"cornhuskings, cornhusking's",
cornice,50,n:1,True,50,,,,True,,cornices,
corniced,70,aj:1,False,,,,,True,,,
corniche,70,n:1,True,70,,,,True,,corniches,
corniculate,70,aj:1,False,,,,,True,,,
cornily,60,av:1,False,,,,,True,,,
corniness,60,n:1,True,60,,,,True,,,
cornmeal,35,n:1,True,35,,,,True,,,
cornpone,70,n:1,True,70,,,,True,,cornpones,
cornrow,50,v:2;n:1,True,50,,,,True,,"-, -, cornrows | cornrowed, cornrowing, - | cornrows",
cornstalk,50,n:1,True,50,,,,True,,cornstalks,
cornstarch,35,n:1,True,35,,,,True,,,
cornu,70,n:2,True,70,,,,True,,cornus,
cornucopia,50,n:2,True,50,,,,True,,cornucopias,
cornucopian,70,aj:1,False,,,,,True,,,
cornute,70,aj:1,False,,,,,True,,,
cornuted,70,aj:1,False,,,,,True,,,
corny,35,aj:2,False,,,,,True,,"cornier, corniest",
corody,70,n:1,True,70,,,,True,,corodies,
corolla,50,n:1,True,50,,,,True,,corollas,
corollaceous,70,aj:1,False,,,,,True,,,
corollary,35,n:2,True,35,,,,True,,corollaries,
corona,50,n:1,True,50,,,,True,,"(coronas | ~: coronae), corona's, (coronas' | ~: coronae's)",
coronach,70,n:1,True,70,,,,True,,coronachs,
coronagraph,70,n:1,True,70,,,,True,,coronagraphs,
coronal,60,n:2;aj:1,True,60,,,,True,,coronals,
coronary,35,n:2;aj:1,True,35,,,,True,,coronaries,
coronation,35,n:2,True,35,,,,True,,coronations,
coronavirus,50,n:1,True,50,,,,True,,"coronaviruses, coronavirus's",
coroner,35,n:1,True,35,,,,True,,"coroners, coroner's",
coronet,50,n:1,True,50,,,,True,,"coronets, coronet's",
coroneted,70,aj:1,False,,,,,True,,,
coronograph,70,n:1,True,70,,,,True,,coronographs,
corp,40,abbr:1,False,,,,,True,,,_~
corporal,35,n:2;aj:1,True,35,,,,True,,"corporals, corporal's",
corporality,70,n:2,True,70,,,,True,,corporalities,
corporally,70,av:1,False,,,,,True,,,
corporate,35,aj:1,False,,,,,True,,,
corporately,60,av:1,False,,,,,True,,,
corporation,35,n:2,True,35,,,,True,,corporation's | corporations,
corporatism,60,n:2,True,60,,,,True,,corporatisms-,
corporatist,70,n:1;aj:1,True,70,,,,True,,"corporatists, corporatist's",
corporative,70,aj:1,False,,,,,True,,,
corporativism,70,n:1,True,70,,,,True,,corporativisms,
corporativist,70,n:1,True,70,,,,True,,,
corporator,70,n:1,True,70,,,,True,,corporators,
corporeal,50,aj:1,False,,,,,True,,,
corporeality,60,n:1,True,60,,,,True,,,
corporeally,60,av:1,False,,,,,True,,,
corporeity,70,n:1,True,70,,,,True,,corporeities,
corposant,70,n:1,True,70,,,,True,,corposants,
corps,35,n:2,True,35,,,,True,,corps | corps's,
corpse,35,n:2,True,35,,,,True,,corpse's | corpses,
corpsman,60,n:1,True,60,,,,True,,corpsmen,
corpulence,50,n:1,True,50,,,,True,,,
corpulency,70,n:2,True,70,,,,True,,corpulencies,
corpulent,35,aj:1,False,,,,,True,,,
corpus,35,n:5,True,35,,,,True,texts,"(corpora | ~: corpuses), -, (corpora's | ~: corpuses') | corpora, corpus's, corpora's | corpus's",
corpuscle,35,n:1,True,35,,,,True,,corpuscles,
corpuscular,60,aj:1,False,,,,,True,,,
corr,60,abbr:1,False,,,,,True,,,_~
corrade,70,v:1,False,,,,,True,,"corraded, corrading, corrades",
corral,35,n:1;v:1,True,35,,,,True,,"corralled, corralling, corrals | corrals",
corrasion,70,n:1,True,70,,,,True,,corrasions,
correct,35,v:2;aj:2,False,,,,,True,,"corrected, correcting, corrects | correcter, correctest",
correctable,50,aj:1,False,,,,,True,,,
correctible,70,aj:1,False,,,,,True,,,
correction,35,n:1,True,35,,,,True,,corrections,
correctional,50,aj:1,False,,,,,True,,,
correctitude,70,n:1,True,70,,,,True,,correctitudes,
corrective,35,n:2;aj:1,True,35,,,,True,,correctives,
correctly,35,av:1,False,,,,,True,,,
correctness,35,n:1,True,35,,,,True,,,
corrector,35,n:1,True,35,,,,True,,,
correlate,35,v:2;n:1;aj:1,True,35,,,,True,,"correlated, correlating, correlates | correlates",
correlation,35,n:2,True,35,,,,True,,correlations,
correlational,60,aj:1,False,,,,,True,,,
correlative,50,n:1;aj:1,True,50,,,,True,,correlatives,
correlatively,70,av:1,False,,,,,True,,,
correspond,35,v:2,False,,,,,True,,"-, corresponding, corresponds | corresponded, -, -",
correspondence,35,n:2,True,35,,,,True,,correspondences,
correspondent,35,n:2;aj:1,True,35,,,,True,,correspondent's | correspondents,
corresponding,40,aj:1,False,,,,,True,,,
correspondingly,35,av:1,False,,,,,True,,,
corrida,70,n:1,True,70,,,,True,,corridas,
corridor,35,n:2,True,35,,,,True,,corridor's | corridors,
corrie,60,n:1,True,60,,,,True,,corries,
corrigendum,70,n:1,True,70,,,,True,,corrigenda,
corrigibility,70,n:2,True,70,,,,True,,corrigibilities,
corrigible,70,aj:1,False,,,,,True,,,
corrival,70,n:1,True,70,,,,True,,corrivals,
corroborant,70,aj:1,False,,,,,True,,,
corroborate,35,v:2,False,,,,,True,,"corroborated, corroborating, corroborates",
corroboration,35,n:2,True,35,,,,True,,corroborations,
corroborative,50,aj:1,False,,,,,True,,,
corroborator,60,n:1,True,60,,,,True,,corroborators,
corroboratory,60,aj:1,False,,,,,True,,,
corrode,35,v:1,False,,,,,True,,"corroded, corroding, corrodes",
corrodible,70,aj:1,False,,,,,True,,,
corrody,70,n:1,True,70,,,,True,,corrodies,
corrosible,70,aj:1,False,,,,,True,,,
corrosion,35,n:1,True,35,,,,True,,,
corrosive,35,n:2;aj:1,True,35,,,,True,,corrosives,
corrosively,60,av:1,False,,,,,True,,,
corrosiveness,70,n:2,True,70,,,,True,,corrosivenesses,
corrugate,50,v:2,False,,,,,True,,"-, corrugating, corrugates | corrugated, -, -",
corrugated,40,aj:1,False,,,,,True,,,
corrugation,50,n:1,True,50,,,,True,,corrugations,
corrupt,35,aj:2;v:1,False,,,,,True,,"corrupted, corrupting, corrupts | corrupter, corruptest",
corruptibility,60,n:1,True,60,,,,True,,,
corruptible,35,aj:1,False,,,,,True,,,
corruption,35,n:2,True,35,,,,True,,corruptions,
corruptive,70,aj:1,False,,,,,True,,,
corruptly,50,av:1,False,,,,,True,,,
corruptness,50,n:1,True,50,,,,True,,,
corruptor,70,n:1,True,70,,,,True,,corruptors-,
corsage,35,n:1,True,35,,,,True,,corsages,
corsair,50,n:1,True,50,,,,True,,"corsairs, corsair's",
corse,70,n:1,True,70,,,,True,,corses,
corselet,70,n:1,True,70,,,,True,,corselets,
corset,35,v:2;n:1,True,35,,,,True,,"-, corseting, - | corseted, -, corsets | corsets",
corsetry,70,n:2,True,70,,,,True,,corsetries,
cortege,50,n:1,True,50,,,,True,,"corteges, cortege's",_~
cortex,35,n:2,True,35,,,,True,,(cortices | ~: cortexes),
cortical,50,aj:1,False,,,,,True,,,
corticosteroid,70,n:1,True,70,,,,True,,corticosteroids,
corticosterone,70,n:1,True,70,,,,True,,corticosterones,
cortisol,60,n:2,True,60,,,,True,,cortisols-,
cortisone,50,n:1,True,50,,,,True,,,
corundum,60,n:1,True,60,,,,True,,,
coruscate,50,v:2,False,,,,,True,,"-, coruscating, - | coruscated, -, coruscates",
coruscatingly,70,av:1,False,,,,,True,,,
coruscation,60,n:1,True,60,,,,True,,,
corvee,70,n:1,True,70,,,,True,,corvees,_~
corvette,60,n:2,True,60,,,,True,,corvettes,
corvine,70,aj:1,False,,,,,True,,,
corybantic,70,aj:1,False,,,,,True,,,
corydalis,70,n:1,True,70,,,,True,,corydalises,
corymb,70,n:1,True,70,,,,True,,corymbs,
coryphaeus,70,n:1,True,70,,,,True,,coryphaei,
coryza,70,n:1,True,70,,,,True,,coryzas,
cos,60,n:1;c:1;abbr:1,True,60,,,,True,,,
cosec,70,n:2,True,70,,,,True,,cosecs,
cosecant,70,n:1,True,70,,,,True,,cosecants,
coseismal,70,aj:1,False,,,,,True,,,
coset,35,n:1;aj:1,True,70,,,,True,,"(- | B Cv: cosier), (- | B Cv: cosiest) | cosets",
cosh,60,n:1;v:1,True,60,,,,True,,"coshed, coshing, coshes | coshes",
cosher,70,aj:1,False,,,,,True,,,
cosie,70,v:2,False,,,,,True,,"(- | B Cv: cosied), (- | B Cv: cosying), - | -, -, (- | B Cv: cosies)",
cosign,50,v:1,False,,,,,True,,"cosigned, cosigning, cosigns",
cosignatory,50,n:1;aj:1,True,50,,,,True,,"cosignatories, cosignatory's",
cosigner,50,n:1,True,50,,,,True,,"cosigners, cosigner's",
cosily,35,av:1,False,,,B,,False,,,B
cosine,50,n:2,True,50,,,,True,,cosines,
cosiness,35,n:1,True,35,,B,,False,,,B
cosmetic,35,n:1;aj:1,True,35,,,,True,,cosmetics,
cosmetically,50,av:1,False,,,,,True,,,
cosmetician,60,n:1,True,60,,,,True,,"cosmeticians, cosmetician's",
cosmetological,70,aj:1,False,,,,,True,,,
cosmetologist,50,n:1,True,50,,,,True,,"cosmetologists, cosmetologist's",
cosmetology,50,n:1,True,50,,,,True,,,
cosmic,35,aj:1,False,,,,,True,,,
cosmical,70,aj:1,False,,,,,True,,,
cosmically,50,av:1,False,,,,,True,,,
cosmism,70,n:2,True,70,,,,True,,cosmisms,
cosmochemical,70,aj:1,False,,,,,True,,,
cosmochemistry,70,n:2,True,70,,,,True,,cosmochemistries,
cosmogonic,70,aj:1,False,,,,,True,,,
cosmogonical,70,aj:1,False,,,,,True,,,
cosmogonist,60,n:1,True,60,,,,True,,cosmogonists,
cosmogony,50,n:1,True,50,,,,True,,cosmogonies,
cosmographer,70,n:1,True,70,,,,True,,"cosmographers, cosmographer's",
cosmography,70,n:2,True,70,,,,True,,cosmographies,
cosmologic,70,aj:1,False,,,,,True,,,
cosmological,50,aj:1,False,,,,,True,,,
cosmologically,50,n:1,True,50,,,,True,,cosmologists,
cosmologist,60,n:1,True,60,,,,True,,cosmologist's,
cosmology,35,n:2,True,35,,,,True,,"cosmologies, cosmology's",
cosmonaut,35,n:1,True,35,,,,True,,"cosmonauts, cosmonaut's",
cosmonautics,70,n:1,True,70,,,,True,,,
cosmopolis,70,n:1,True,70,,,,True,,cosmopolises,
cosmopolitan,35,n:2;aj:1,True,35,,,,True,,"cosmopolitans, cosmopolitan's",
cosmopolitanise,70,v:1,False,,,B,,False,,"cosmopolitanised, cosmopolitanising, cosmopolitanises",B
cosmopolitanism,60,n:1,True,60,,,,True,,,
cosmopolitanize,70,v:1,False,,,AZ,,True,,"cosmopolitanized, cosmopolitanizing, cosmopolitanizes",A Z
cosmopolite,70,n:1,True,70,,,,True,,"cosmopolites, cosmopolite's",
cosmorama,70,n:1,True,70,,,,True,,cosmoramas,
cosmos,35,n:2,True,35,,,,True,,(cosmoses | ?: cosmos) | cosmos's,
cosplay,50,n:1,True,50,,,,True,,,
cosponsor,60,n:1;v:1,True,60,,,,True,,"cosponsored, cosponsoring, cosponsors | cosponsors",
cosponsorship,70,n:1,True,70,,,,True,,cosponsorships,
coss,70,n:2,True,70,,,,True,,cosses,
cossack,70,n:1,True,70,,,,True,,cossacks,
cosset,60,v:1,False,,,,,True,,"(cosseted | -: cossetted!), (cosseting | -: cossetting!), cossets",
cost,35,v:4;n:2,True,35,,,,True,calculate cost;require payment,"cost, costing, costs | costed, costing, costs | costs",
costa,70,n:1,True,70,,,,True,,,
costal,70,aj:1,False,,,,,True,,,
costar,40,n:1;v:1,True,40,,,,True,,"costarred, costarring, costars | costars",
costard,70,n:1,True,70,,,,True,,costards,
costate,70,aj:1,False,,,,,True,,,
costermonger,70,n:1,True,70,,,,True,,"costermongers, costermonger's",
costing,35,n:1,True,35,,,,True,,costings,
costive,70,aj:1,False,,,,,True,,,
costliness,50,n:1,True,50,,,,True,,,
costly,35,aj:2,False,,,,,True,,"costlier, costliest",
costmary,70,n:1,True,70,,,,True,,costmaries,
costrel,70,n:1,True,70,,,,True,,costrels,
costs,70,n:1,True,70,,,,True,,,
costume,35,v:3;n:2;aj:1,True,35,,,,True,,"-, -, costumes | costume's | costumed, costuming, - | costumes",
costumed,70,aj:1,False,,,,,True,,,
costumer,60,n:1,True,60,,,,True,,"costumers, costumer's",
costumier,60,n:2,True,60,,A,,True,,costumier's | costumiers,A
costumire,60,n:2,True,60,,B,,False,,,B
cosy,35,v:3;n:2;aj:2,True,35,,BC,C,False,,"-, -, cosies | cosied, cosying, - | cosier, cosiest | cosies, cosy's",B Cv
cot,35,n:1,True,35,,,,True,,"cots, cot's",
cotangent,60,n:1,True,60,,,,True,,cotangents,
cote,50,n:1,True,50,,,,True,,cotes,
cotenant,70,n:1,True,70,,,,True,,"cotenants, cotenant's",
coterie,50,n:1,True,50,,,,True,,"coteries, coterie's",
coterminous,60,aj:1,False,,,,,True,,,
coterminously,70,av:1,False,,,,,True,,,
coth,70,n:1,True,70,,,,True,,coths,
cothurnus,70,n:1,True,70,,,,True,,(cothurni | -: cothurnuses!),
cotidal,70,aj:1,False,,,,,True,,,
cotillion,50,n:1,True,50,,,,True,,cotillions,
cotillon,70,n:1,True,70,,,,True,,cotillons-,
cotinga,70,n:1,True,70,,,,True,,"cotingas, cotinga's",
cotoneaster,70,n:1,True,70,,,,True,,cotoneasters,
cotquean,70,n:2,True,70,,,,True,,cotqueans,
cotta,70,n:1,True,70,,,,True,,cottas,
cottage,35,n:2,True,35,,,,True,,"cottages, cottage's",
cottager,60,n:1,True,60,,,,True,,"cottagers, cottager's",
cottaging,60,n:1,True,60,,,,True,,,
cottar,50,n:1,True,50,,,,True,:1,"cottars, cottar's",_
cotter,50,n:1,True,50,,,,True,:2,"cotters, cotter's",_
cottier,70,n:1,True,70,,,,True,,"cottiers, cottier's",
